(p1, p2, p3, p4)    X          A          B          C          D          E
(10, 10, 35, 45) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -1170.3042449999998
(10, 10, 35, 45) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -1207.673585
(10, 10, 35, 45) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -1240.8831599999999
(10, 10, 35, 45) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -1301.5385299999998
(10, 10, 35, 45) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1374.675695
(10, 10, 35, 45) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1423.95335
(10, 10, 35, 45) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1485.7014900000001
(10, 10, 35, 45) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1552.487215
(10, 10, 35, 45) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1590.1145999999999
(10, 10, 35, 45) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1639.3413249999999
(10, 10, 35, 45) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1681.657705
(10, 10, 35, 45) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1749.1701050000001
(10, 10, 35, 45) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1797.3796549999997
(10, 10, 35, 45) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1840.3349549999998
(10, 10, 35, 45) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1891.0420049999998
(10, 10, 35, 45) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1961.3762299999999
(10, 10, 35, 45) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1990.965645
(10, 10, 35, 45) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -2058.041835
(10, 10, 35, 45) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -2093.71562
(10, 10, 35, 45) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -2135.5098399999997
(10, 10, 35, 45) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -2166.1043700000005
(10, 10, 35, 45) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -2234.050055
(10, 10, 35, 45) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -2281.890385
(10, 10, 35, 45) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -2336.83304
(10, 10, 35, 45) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -2368.23944
(10, 10, 35, 45) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -2419.7779
(10, 10, 35, 45) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -2443.87536
(10, 10, 35, 45) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -2461.4561200000003
(10, 10, 35, 45) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -2503.843505
(10, 10, 35, 45) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -2524.3745
(10, 10, 35, 45) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -2591.233635
(10, 10, 35, 45) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2614.454195
(10, 10, 35, 45) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2654.362435
(10, 10, 35, 45) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2722.555765
(10, 10, 35, 45) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2767.669935
(10, 10, 35, 45) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2824.071445
(10, 10, 35, 45) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2859.981945
(10, 10, 35, 45) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2919.34565
(10, 10, 35, 45) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2972.4348149999996
(10, 10, 35, 45) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -3040.1062699999998
(10, 10, 35, 45) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -3116.21732
(10, 10, 35, 45) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -3191.356615
(10, 10, 35, 45) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -3293.01213
(10, 10, 35, 45) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -3395.6877299999996
(10, 10, 35, 45) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -3509.317435
(10, 10, 35, 45) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3614.79616
(10, 10, 35, 45) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3766.8457799999996
(10, 10, 35, 45) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3902.746145
(10, 10, 35, 45) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -4063.0482249999995
(10, 10, 35, 45) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -4197.411749999999
(10, 10, 35, 45) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -4366.1981
(10, 10, 35, 45) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -4513.1964100000005
(10, 10, 35, 45) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -4687.359535
(10, 10, 35, 45) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -4861.515254999999
(10, 10, 35, 45) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -5009.480584999999
(10, 10, 35, 45) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -5149.421490000001
(10, 10, 35, 45) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -5341.357980000001
(10, 10, 35, 45) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -5494.376120000001
(10, 10, 35, 45) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -5661.061365
(10, 10, 35, 45) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -5815.609995
(10, 10, 35, 45) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -6029.21645
(10, 10, 35, 45) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -6303.225649999999
(10, 10, 35, 45) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -6492.655615
(10, 10, 35, 45) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -6506.316385
(10, 10, 35, 45) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -6942.17333
(10, 10, 35, 45) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -7086.629015
(10, 10, 35, 45) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -7118.76007
(10, 10, 35, 45) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -7723.8990349999995
(10, 10, 40, 40) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -489.15238999999997
(10, 10, 40, 40) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -584.32422
(10, 10, 40, 40) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -683.6102999999999
(10, 10, 40, 40) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -762.23428
(10, 10, 40, 40) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -854.0991399999999
(10, 10, 40, 40) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -920.6996100000001
(10, 10, 40, 40) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -952.1721399999999
(10, 10, 40, 40) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -989.23425
(10, 10, 40, 40) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -1018.45849
(10, 10, 40, 40) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -1045.15557
(10, 10, 40, 40) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -1072.31469
(10, 10, 40, 40) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -1089.1732299999999
(10, 10, 40, 40) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -1137.62128
(10, 10, 40, 40) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -1143.7509599999998
(10, 10, 40, 40) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -1180.0519100000001
(10, 10, 40, 40) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -1246.87645
(10, 10, 40, 40) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -1285.8156599999998
(10, 10, 40, 40) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -1321.55171
(10, 10, 40, 40) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -1385.74476
(10, 10, 40, 40) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1462.12446
(10, 10, 40, 40) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1514.05182
(10, 10, 40, 40) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1581.02284
(10, 10, 40, 40) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1652.0737100000001
(10, 10, 40, 40) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1691.14466
(10, 10, 40, 40) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1742.42903
(10, 10, 40, 40) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1787.4421200000002
(10, 10, 40, 40) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1859.6356799999999
(10, 10, 40, 40) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1910.1171799999997
(10, 10, 40, 40) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1956.02656
(10, 10, 40, 40) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -2007.18599
(10, 10, 40, 40) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -2083.5299299999997
(10, 10, 40, 40) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -2114.21231
(10, 10, 40, 40) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -2182.78456
(10, 10, 40, 40) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -2221.7031399999996
(10, 10, 40, 40) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -2265.76149
(10, 10, 40, 40) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -2296.47053
(10, 10, 40, 40) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -2367.09727
(10, 10, 40, 40) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -2417.6974199999995
(10, 10, 40, 40) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -2473.93801
(10, 10, 40, 40) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -2507.0316199999997
(10, 10, 40, 40) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -2561.09533
(10, 10, 40, 40) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -2587.42337
(10, 10, 40, 40) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -2606.8667
(10, 10, 40, 40) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -2651.75955
(10, 10, 40, 40) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -2671.52023
(10, 10, 40, 40) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -2740.55065
(10, 10, 40, 40) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2765.04216
(10, 10, 40, 40) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2807.12621
(10, 10, 40, 40) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2880.2237600000003
(10, 10, 40, 40) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2926.49222
(10, 10, 40, 40) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2985.55236
(10, 10, 40, 40) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -3022.8416500000003
(10, 10, 40, 40) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -3085.68059
(10, 10, 40, 40) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -3140.95272
(10, 10, 40, 40) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -3209.7773799999995
(10, 10, 40, 40) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -3289.8378
(10, 10, 40, 40) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -3366.30681
(10, 10, 40, 40) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -3471.61928
(10, 10, 40, 40) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -3580.8815499999996
(10, 10, 40, 40) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -3701.8062299999997
(10, 10, 40, 40) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3812.90937
(10, 10, 40, 40) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3969.19243
(10, 10, 40, 40) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -4111.53037
(10, 10, 40, 40) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -4278.67899
(10, 10, 40, 40) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -4423.34028
(10, 10, 40, 40) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -4599.131890000001
(10, 10, 40, 40) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -4753.03899
(10, 10, 40, 40) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -4935.851419999999
(10, 10, 40, 40) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -5112.609649999999
(10, 10, 40, 40) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -5265.64969
(10, 10, 40, 40) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -5412.33255
(10, 10, 40, 40) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -5607.51192
(10, 10, 40, 40) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -5766.57998
(10, 10, 40, 40) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -5939.10034
(10, 10, 40, 40) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -6095.72901
(10, 10, 40, 40) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -6316.49905
(10, 10, 40, 40) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -6604.896159999998
(10, 10, 40, 40) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -6806.394679999999
(10, 10, 40, 40) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -6816.048290000001
(10, 10, 40, 40) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -7262.75853
(10, 10, 40, 40) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -7410.78806
(10, 10, 40, 40) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -7448.101140000001
(10, 10, 40, 40) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -8070.510669999999
(10, 15, 15, 60) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -330.393035
(10, 15, 15, 60) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -403.1862
(10, 15, 15, 60) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -479.76957500000003
(10, 15, 15, 60) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -534.8765599999999
(10, 15, 15, 60) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -596.10283
(10, 15, 15, 60) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -644.41799
(10, 15, 15, 60) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -666.31246
(10, 15, 15, 60) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -688.811905
(10, 15, 15, 60) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -710.0494699999999
(10, 15, 15, 60) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -728.2374199999999
(10, 15, 15, 60) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -746.760455
(10, 15, 15, 60) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -758.33772
(10, 15, 15, 60) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -795.0330349999999
(10, 15, 15, 60) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -797.8580099999999
(10, 15, 15, 60) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -829.92309
(10, 15, 15, 60) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -872.2435350000001
(10, 15, 15, 60) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -902.1953149999999
(10, 15, 15, 60) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -926.792545
(10, 15, 15, 60) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -974.8829450000001
(10, 15, 15, 60) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1034.744165
(10, 15, 15, 60) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1074.470755
(10, 15, 15, 60) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1116.7884800000002
(10, 15, 15, 60) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1167.662145
(10, 15, 15, 60) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1200.496835
(10, 15, 15, 60) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1242.2504199999998
(10, 15, 15, 60) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1273.89126
(10, 15, 15, 60) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1323.35628
(10, 15, 15, 60) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1362.147875
(10, 15, 15, 60) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1393.6223949999999
(10, 15, 15, 60) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1440.90689
(10, 15, 15, 60) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1487.09226
(10, 15, 15, 60) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1513.73822
(10, 15, 15, 60) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -1573.24617
(10, 15, 15, 60) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -1596.825425
(10, 15, 15, 60) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -1629.818925
(10, 15, 15, 60) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -1658.4608
(10, 15, 15, 60) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -1715.17741
(10, 15, 15, 60) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -1753.015555
(10, 15, 15, 60) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -1800.370335
(10, 15, 15, 60) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -1824.2275499999998
(10, 15, 15, 60) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -1865.046585
(10, 15, 15, 60) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -1882.6862650000003
(10, 15, 15, 60) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -1890.3070850000001
(10, 15, 15, 60) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -1922.375525
(10, 15, 15, 60) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -1945.5622750000002
(10, 15, 15, 60) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -1999.325615
(10, 15, 15, 60) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2015.78037
(10, 15, 15, 60) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2045.1022850000002
(10, 15, 15, 60) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2092.90819
(10, 15, 15, 60) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2130.14567
(10, 15, 15, 60) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2172.26804
(10, 15, 15, 60) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2200.4289150000004
(10, 15, 15, 60) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2243.32446
(10, 15, 15, 60) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2284.11621
(10, 15, 15, 60) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -2343.41871
(10, 15, 15, 60) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -2402.044615
(10, 15, 15, 60) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -2468.73679
(10, 15, 15, 60) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -2553.05972
(10, 15, 15, 60) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -2628.498345
(10, 15, 15, 60) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -2712.73268
(10, 15, 15, 60) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -2795.781245
(10, 15, 15, 60) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -2928.04732
(10, 15, 15, 60) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3036.358355
(10, 15, 15, 60) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3167.1773349999994
(10, 15, 15, 60) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3260.83057
(10, 15, 15, 60) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -3401.795325
(10, 15, 15, 60) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -3518.11931
(10, 15, 15, 60) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -3655.5732900000003
(10, 15, 15, 60) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -3816.12706
(10, 15, 15, 60) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -3942.3382149999998
(10, 15, 15, 60) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -4052.874
(10, 15, 15, 60) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -4225.19876
(10, 15, 15, 60) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -4349.111129999999
(10, 15, 15, 60) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -4487.107275
(10, 15, 15, 60) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -4629.917925
(10, 15, 15, 60) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -4806.164345000001
(10, 15, 15, 60) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -5014.16538
(10, 15, 15, 60) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -5151.953615
(10, 15, 15, 60) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -5176.5788649999995
(10, 15, 15, 60) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -5553.2273399999995
(10, 15, 15, 60) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -5668.755885
(10, 15, 15, 60) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -5679.936145
(10, 15, 15, 60) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -6193.841060000001
(10, 15, 20, 55) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -365.50089999999994
(10, 15, 20, 55) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -442.84772
(10, 15, 20, 55) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -524.019305
(10, 15, 20, 55) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -584.01098
(10, 15, 20, 55) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -651.5795700000001
(10, 15, 20, 55) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -703.55929
(10, 15, 20, 55) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -727.35178
(10, 15, 20, 55) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -752.7202
(10, 15, 20, 55) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -775.348785
(10, 15, 20, 55) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -794.871495
(10, 15, 20, 55) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -814.72245
(10, 15, 20, 55) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -827.15472
(10, 15, 20, 55) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -866.057815
(10, 15, 20, 55) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -869.298585
(10, 15, 20, 55) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -901.8060200000001
